Temporada,ID_Jogo,Rodada,Data_Hora,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Estadio_Local,Publico,Odd_Mandante,Odd_Empate,Odd_Visitante,xG_Mandante,xG_Visitante,Posse_Mandante,Posse_Visitante,Finalizacoes_Mandante,Finalizacoes_Visitante,No_Alvo_Mandante,No_Alvo_Visitante,Defesas_Goleiro_Mandante,Defesas_Goleiro_Visitante,Chances_Claras_Mandante,Chances_Claras_Visitante,Escanteios_Mandante,Escanteios_Visitante,Passes_Mandante,Passes_Visitante,Amarelos_Mandante,Amarelos_Visitante,Vermelhos_Mandante,Vermelhos_Visitante,Trave_Mandante,Trave_Visitante,Faltas_Mandante,Faltas_Visitante,Temperatura_C,Umidade_Relativa_%,Velocidade_Vento_kmh
2024,GGzP1Ihb,37,05.12.2024 20:00,Fluminense,Cuiabá,1,0,Maracanã (Rio de Janeiro),56 225,1.36,4.50,9.50,1.91,0.05,58%,42%,24,3,6,3,3,5,2,0,10,3,88%(441/500),81%(299/369),3,4,0,0,1,0,14,9,23.3,97.0,10.1
2024,baWqcf7T,37,04.12.2024 21:30,Atlético-GO,Fortaleza,3,1,Estádio Antonio Accioly (Goiânia),3 007,2.60,3.20,2.90,1.25,1.57,56%,44%,26,12,9,4,3,6,0,2,5,3,85%(396/465),80%(299/372),4,3,0,0,0,0,13,16,22.1,94.0,5.2
2024,MHsG3vOo,37,04.12.2024 21:30,Cruzeiro,Palmeiras,1,2,Mineirão (Belo Horizonte),,4.00,3.40,1.95,0.62,2.97,46%,54%,9,31,3,12,10,2,1,3,7,6,85%(351/414),88%(426/486),3,1,0,0,0,0,14,13,21.9,88.0,3.8
2024,8EgYveoo,37,04.12.2024 21:30,Internacional,Botafogo,0,1,Estádio José Pinheiro Borda (Porto Alegre),40 801,2.70,3.25,2.63,0.84,0.08,67%,33%,14,2,6,1,0,6,1,0,10,1,84%(429/510),69%(184/267),5,2,0,0,1,0,9,12,18.5,76.0,10.8
2024,GvJBhEFp,37,04.12.2024 20:00,Criciúma,Flamengo,0,3,Estádio Heriberto Hülse (Criciúma),18 024,3.10,3.70,2.20,0.8,1.61,37%,63%,16,12,4,7,4,4,0,3,7,3,81%(296/367),88%(554/632),1,0,0,0,1,0,16,6,20.0,71.0,12.7
2024,2XxyaGxH,37,04.12.2024 20:00,São Paulo,Juventude,1,2,Estádio do MorumBIS (São Paulo),31 442,1.67,3.75,5.25,0.5,1.1,69%,31%,10,13,2,7,5,1,0,1,12,2,90%(543/605),78%(211/270),0,2,0,0,0,0,9,15,17.5,89.0,11.7
2024,YioK2bwh,37,04.12.2024 20:00,Vitória,Grêmio,1,1,Barradão (Salvador),26 667,2.45,3.10,3.10,1.49,0.64,49%,51%,25,7,5,2,1,4,1,0,7,1,86%(377/439),84%(410/486),1,2,0,0,0,0,13,10,25.9,78.0,18.0
2024,f7ZS0x84,37,04.12.2024 19:00,Vasco,Atlético-MG,2,0,São Januário (Rio de Janeiro),16 950,3.00,2.88,2.70,1.32,0.64,58%,42%,11,11,4,3,3,2,2,1,3,6,86%(380/441),86%(272/318),4,3,0,0,0,0,20,13,22.3,92.0,11.2
2024,OtvXadNA,37,03.12.2024 20:00,Corinthians,Bahia,3,0,Neo Química Arena (São Paulo),45 925,1.67,4.00,4.75,1.78,0.35,52%,48%,18,12,7,2,2,4,3,0,7,4,90%(463/515),89%(421/474),2,4,0,0,0,1,12,13,20.5,95.0,8.7
2024,tYxjGH7i,38,08.12.2024 16:00,Atlético-MG,Athletico-PR,1,0,Arena MRV (Belo Horizonte),,2.05,3.00,4.10,1.36,0.39,62%,38%,14,7,7,4,4,6,3,0,5,4,86%(384/445),73%(191/262),3,3,0,0,1,1,12,16,33.2,23.0,9.6
2024,KOyfFyNc,38,08.12.2024 16:00,Bahia,Atlético-GO,2,0,Casa de Apostas Arena Fonte Nova (Salvador),48 476,1.42,4.75,7.00,2.99,0.46,48%,52%,17,13,5,2,2,3,4,1,4,5,79%(248/312),82%(279/340),4,1,0,0,1,0,15,11,27.8,74.0,19.4
2024,Slu2DFiA,38,08.12.2024 16:00,Botafogo,São Paulo,2,1,Estádio Olímpico Nilton Santos (Rio de Janeiro),36 967,1.29,4.75,13.00,1.88,0.32,46%,54%,17,5,8,1,0,6,4,1,3,0,92%(466/504),91%(544/600),0,0,0,0,0,0,8,3,25.6,86.0,11.3
2024,KnKt6Xqp,38,08.12.2024 16:00,Cuiabá,Vasco,1,2,Arena Pantanal (Cuiabá),7 030,3.50,3.20,2.25,2.01,1.15,32%,68%,11,11,4,4,2,3,4,2,2,5,83%(262/317),92%(616/668),0,1,0,0,2,0,15,8,32.2,54.0,8.5
2024,EoybEex4,38,08.12.2024 16:00,Flamengo,Vitória,2,2,Maracanã (Rio de Janeiro),65 528,1.36,5.00,8.00,1.92,0.94,67%,33%,23,12,4,5,3,2,1,1,6,4,89%(553/620),78%(230/294),0,2,0,0,0,0,7,8,25.6,86.0,11.3
2024,IwYEADyT,38,08.12.2024 16:00,Fortaleza,Internacional,3,0,Castelão (Fortaleza),50 264,2.60,3.20,2.88,1.24,1.18,37%,63%,10,11,5,1,1,2,3,2,4,3,74%(217/292),84%(419/497),1,2,0,0,0,0,8,13,28.7,70.0,15.2
2024,fVHFiYUj,38,08.12.2024 16:00,Grêmio,Corinthians,0,3,Arena do Grêmio (Porto Alegre),42 699,2.63,3.40,2.63,0.79,2.04,36%,64%,18,19,5,6,3,5,1,4,6,7,81%(234/289),90%(485/537),2,3,1,1,0,0,11,14,22.1,44.0,14.3
2024,2B9o5iaj,38,08.12.2024 16:00,Juventude,Cruzeiro,0,1,Estadio Alfredo Jaconi (Caxias do Sul),13 518,2.10,3.40,3.50,1.45,0.44,50%,50%,21,8,7,1,0,7,4,2,8,1,86%(301/352),83%(310/375),3,4,2,1,0,0,13,13,14.3,82.0,15.0
2024,ADU6CZ6G,38,08.12.2024 16:00,Palmeiras,Fluminense,0,1,Allianz Parque (São Paulo),34 571,1.45,4.33,7.00,0.39,0.76,58%,42%,11,7,3,5,4,3,0,1,11,2,79%(318/403),69%(218/317),2,5,0,0,0,1,14,11,25.1,70.0,6.1
2024,l4TABgMM,38,08.12.2024 16:00,Red Bull Bragantino,Criciúma,5,1,Estádio Nabi Abi Chedid (Bragança Paulista),9 021,1.40,4.75,7.50,2.9,0.34,48%,52%,18,7,8,4,3,3,7,1,6,8,83%(241/292),81%(261/324),1,3,0,0,0,0,9,13,24.9,78.0,7.3
2025,IaDCJb96,1,31.03.2025 20:00,Red Bull Bragantino,Ceará,2,2,Estádio Nabi Abi Chedid (Bragança Paulista),2 516,1.95,3.30,4.10,1.42,0.84,62%,38%,18,13,7,6,4,5,2,2,9,2,83%(415/498),71%(223/316),1,3,0,0,0,0,14,13,21.5,86.0,2.8
2025,25fxzKgm,1,30.03.2025 20:00,Bahia,Corinthians,1,1,Casa de Apostas Arena Fonte Nova (Salvador),41 898,1.80,3.40,4.75,1.39,0.79,42%,58%,14,9,5,4,3,4,3,1,3,5,87%(355/408),91%(523/573),4,2,1,0,0,0,16,15,27.9,70.0,17.9
2025,W2uPS2nK,1,30.03.2025 18:30,Vasco,Santos,2,1,São Januário (Rio de Janeiro),19 550,2.25,3.10,3.40,1.41,1.85,53%,47%,12,11,5,2,1,3,4,2,2,3,86%(404/471),86%(348/407),1,1,0,0,0,0,11,12,26.8,74.0,12.5
2025,lKLeNtAs,1,30.03.2025 16:00,Palmeiras,Botafogo,0,0,Allianz Parque (São Paulo),30 347,1.70,3.60,5.75,1.37,0.93,58%,42%,13,13,3,5,5,3,2,0,2,2,89%(431/484),80%(284/355),3,3,0,0,0,0,18,22,25.8,63.0,11.5
2025,4dmw5afD,1,29.03.2025 21:00,Flamengo,Internacional,1,1,Maracanã (Rio de Janeiro),45 528,1.80,3.40,4.75,1.7,0.24,62%,38%,19,5,5,1,0,4,4,1,4,2,89%(475/534),79%(255/322),2,4,0,0,1,0,10,17,25.9,84.0,11.3
2025,QPGKHxvJ,1,29.03.2025 18:30,Cruzeiro,Mirassol,2,1,Mineirão (Belo Horizonte),40 837,1.57,3.70,6.50,1.15,1.69,44%,56%,8,16,2,6,5,0,2,2,2,6,77%(284/367),82%(373/455),4,3,0,0,0,0,18,21,25.7,58.0,4.5
2025,bXmoYcOa,1,29.03.2025 18:30,Fortaleza,Fluminense,2,0,Castelão (Fortaleza),18 945,2.50,3.00,3.20,0.9,0.82,30%,70%,5,15,3,1,1,1,1,1,4,5,77%(217/282),91%(612/673),1,0,0,0,0,0,16,5,27.1,80.0,8.7
2025,6Lg7utWP,1,29.03.2025 18:30,Grêmio,Atlético-MG,2,1,Arena do Grêmio (Porto Alegre),20 111,2.75,3.00,2.88,0.83,2.28,32%,68%,12,22,5,7,6,3,1,7,1,11,74%(197/268),85%(478/565),4,0,0,0,0,0,19,5,25.1,73.0,12.5
2025,WpngWygC,1,29.03.2025 18:30,Juventude,Vitória,2,0,Estadio Alfredo Jaconi (Caxias do Sul),6 547,2.15,3.10,3.80,0.77,0.51,36%,64%,9,14,4,5,5,2,1,1,3,5,79%(233/296),85%(451/530),3,4,0,0,0,0,16,16,21.6,83.0,8.8
2025,MXJ3LKvf,1,29.03.2025 18:30,São Paulo,Sport,0,0,Estádio do MorumBIS (São Paulo),37 856,1.73,3.25,5.50,2.23,0.3,64%,36%,16,8,3,1,1,3,2,1,6,2,87%(461/529),78%(237/303),0,2,0,0,1,0,17,21,23.5,79.0,9.6
2025,plCSpy85,2,06.04.2025 20:30,Santos,Bahia,2,2,Vila Belmiro (Santos),8 796,2.10,3.10,3.90,1.32,1.98,55%,45%,21,10,6,3,1,4,2,4,9,3,85%(399/469),78%(299/384),5,2,0,0,0,0,13,16,22.1,84.0,10.6
2025,GUen1dhn,2,06.04.2025 18:30,Internacional,Cruzeiro,3,0,Estádio José Pinheiro Borda (Porto Alegre),31 321,1.60,3.60,6.50,2.43,0.26,68%,32%,24,6,11,1,1,8,4,0,9,2,93%(555/598),81%(223/275),1,1,0,1,1,1,19,11,20.9,70.0,23.2
2025,tG5yqFxI,2,06.04.2025 18:30,Mirassol,Fortaleza,1,1,Estádio José Maria de Campos Maia (Mirassol),4 354,2.30,3.00,3.50,2.1,0.86,71%,29%,20,7,5,3,2,4,3,1,8,1,85%(496/583),67%(168/249),2,3,0,0,0,0,12,12,26.5,54.0,16.1
2025,j9Fzu6yp,2,06.04.2025 18:30,Sport,Palmeiras,1,2,Estádio Adelmar da Costa Carvalho (Recife),26 324,3.00,2.90,2.60,0.48,1.88,50%,50%,9,7,2,4,2,1,0,2,6,3,79%(282/356),78%(281/359),6,4,0,0,1,0,17,21,26.2,83.0,18.1
2025,OfafazNb,2,06.04.2025 18:30,Vitória,Flamengo,1,2,Barradão (Salvador),26 707,5.25,3.30,1.80,0.23,1.43,36%,64%,5,14,3,7,5,2,0,2,2,6,84%(313/373),90%(597/661),0,0,0,0,0,1,7,17,28.1,63.0,17.8
2025,ET3qsg7U,2,06.04.2025 16:00,Atlético-MG,São Paulo,0,0,Arena MRV (Belo Horizonte),28 415,2.00,3.10,4.33,1.45,0.35,60%,40%,25,6,6,4,4,6,1,1,12,4,90%(414/461),80%(263/329),2,3,1,1,0,1,16,12,23.4,59.0,16.2
2025,SCu2UFNO,2,06.04.2025 16:00,Fluminense,Red Bull Bragantino,2,1,Maracanã (Rio de Janeiro),19 729,1.83,3.30,4.75,2.17,0.65,45%,55%,15,17,5,5,4,3,3,0,6,6,84%(330/391),86%(417/485),1,0,0,0,1,0,15,12,22.8,78.0,12.8
2025,G8KBlJ8t,2,05.04.2025 21:00,Botafogo,Juventude,2,0,Estádio Olímpico Nilton Santos (Rio de Janeiro),10 030,1.38,4.50,8.50,1.54,0.5,57%,43%,16,14,6,3,3,4,1,0,3,3,86%(450/524),83%(324/390),2,3,0,0,1,1,14,7,22.9,77.0,16.5
2025,pAm3cEiB,2,05.04.2025 18:30,Ceará,Grêmio,2,0,Castelão (Fortaleza),26 707,2.10,3.25,3.75,1.42,0.8,38%,62%,12,12,6,3,3,4,3,1,3,10,74%(178/240),81%(322/396),1,3,0,0,1,0,9,18,27.0,83.0,12.9
2025,xO8Kncwg,2,05.04.2025 18:30,Corinthians,Vasco,3,0,Neo Química Arena (São Paulo),42 969,1.57,4.10,5.75,1.41,0.58,53%,47%,6,10,3,3,3,0,3,0,0,4,89%(422/475),87%(361/413),3,2,0,0,0,1,18,16,16.8,82.0,15.2
2025,bgsQkNk2,3,13.04.2025 20:30,Atlético-MG,Vitória,2,2,Arena MRV (Belo Horizonte),23 234,1.55,3.70,6.50,1.84,1.2,64%,36%,34,9,10,4,2,8,2,3,16,3,86%(466/540),75%(245/325),2,3,0,0,1,1,8,10,23.2,56.0,7.2
2025,6a4i6rzq,3,13.04.2025 20:00,Fortaleza,Internacional,0,0,Castelão (Fortaleza),16 587,3.00,3.10,2.55,0.52,0.32,54%,46%,10,9,1,1,1,1,0,0,5,5,88%(385/439),85%(324/383),5,2,1,0,0,0,12,13,27.0,84.0,8.5
2025,WINrwp6d,3,13.04.2025 19:30,Fluminense,Santos,1,0,Maracanã (Rio de Janeiro),46 172,1.80,3.20,5.50,0.66,0.12,59%,41%,13,4,4,1,1,3,0,0,3,3,87%(449/515),82%(293/357),2,4,0,0,0,0,16,22,24.4,79.0,8.5
2025,E1PCDQs9,3,13.04.2025 17:30,Grêmio,Flamengo,0,2,Arena do Grêmio (Porto Alegre),23 367,4.50,3.50,1.80,0.31,1.08,40%,60%,10,8,2,4,2,2,0,1,3,4,84%(317/376),87%(520/595),1,2,0,0,0,0,11,14,20.9,84.0,6.3
2025,S47oc5cS,3,13.04.2025 17:30,São Paulo,Cruzeiro,1,1,Estádio do MorumBIS (São Paulo),37 566,1.85,3.00,5.25,0.49,0.87,57%,43%,11,15,2,2,1,1,1,2,4,6,82%(329/401),76%(219/289),5,6,0,0,0,1,14,21,23.1,63.0,4.0
2025,nFNKB4CL,3,13.04.2025 16:00,Bahia,Mirassol,1,1,Casa de Apostas Arena Fonte Nova (Salvador),39 873,1.50,3.90,7.00,1.81,0.61,57%,43%,17,5,2,3,2,1,4,1,10,2,87%(429/491),86%(339/394),2,5,0,0,0,0,11,10,28.2,70.0,16.2
2025,OCAU0mb3,3,12.04.2025 21:00,Vasco,Sport,3,1,São Januário (Rio de Janeiro),15 309,1.91,3.40,4.20,1.49,1.12,45%,55%,10,19,6,3,2,3,3,2,1,10,83%(335/402),85%(397/465),3,1,0,0,0,1,11,14,23.1,85.0,8.3
2025,Kv4waRSF,3,12.04.2025 18:30,Palmeiras,Corinthians,2,0,Allianz Parque (São Paulo),19 297,1.75,3.40,5.00,1.45,0.27,34%,66%,13,8,5,1,1,3,4,0,1,3,80%(217/272),90%(487/541),6,5,0,0,2,0,17,18,21.3,80.0,11.5
2025,Cd7a4M4e,3,12.04.2025 16:00,Juventude,Ceará,2,1,Estadio Alfredo Jaconi (Caxias do Sul),6 821,2.25,3.20,3.50,2.21,1.03,58%,42%,17,8,3,2,1,1,4,2,4,3,83%(356/429),74%(225/306),1,3,0,0,0,0,14,15,24.4,51.0,11.0
2025,CxqIiqLk,3,12.04.2025 16:00,Red Bull Bragantino,Botafogo,1,0,Estádio Nabi Abi Chedid (Bragança Paulista),5 233,3.00,3.10,2.55,2.06,0.7,37%,63%,11,12,4,2,2,3,3,0,3,8,80%(253/318),83%(442/535),3,2,0,0,0,1,19,11,26.1,47.0,10.0
2025,6g1sFwJD,4,17.04.2025 21:30,Cruzeiro,Bahia,3,0,Mineirão (Belo Horizonte),26 557,2.25,3.10,3.50,2.42,0.27,40%,60%,14,7,7,1,1,4,3,1,4,5,83%(272/327),85%(431/510),5,2,0,0,0,0,15,9,20.8,87.0,7.4
2025,YBe820Z7,4,16.04.2025 21:30,Flamengo,Juventude,6,0,Maracanã (Rio de Janeiro),31 445,1.22,6.25,15.00,3.19,0.16,68%,32%,19,4,9,1,1,3,7,0,6,0,92%(581/633),84%(253/301),1,1,0,0,0,0,14,12,22.8,94.0,1.4
2025,hGSYILJl,4,16.04.2025 21:30,Santos,Atlético-MG,2,0,Vila Belmiro (Santos),10 360,2.50,3.20,3.10,2.18,0.98,37%,63%,11,16,5,4,4,3,3,0,3,6,81%(236/293),87%(427/493),3,3,0,0,0,1,11,17,22.4,96.0,2.4
2025,K0HcHTas,4,16.04.2025 21:30,Vitória,Fortaleza,2,1,Barradão (Salvador),15 052,2.30,3.00,3.40,1.11,1.02,40%,60%,15,9,8,4,3,6,2,3,5,5,83%(324/391),90%(523/579),1,1,0,0,0,1,15,10,27.4,80.0,10.7
2025,dps3OsdR,4,16.04.2025 19:30,Corinthians,Fluminense,0,2,Neo Química Arena (São Paulo),41 138,2.25,3.00,3.60,0.82,1.2,58%,42%,10,8,2,4,2,2,0,1,7,4,84%(442/527),82%(313/384),2,2,0,0,0,0,12,13,20.4,89.0,7.2
2025,lIQRMkxK,4,16.04.2025 19:30,Internacional,Palmeiras,0,1,Estádio José Pinheiro Borda (Porto Alegre),30 665,2.70,2.90,2.88,1.02,0.86,67%,33%,11,12,2,4,3,2,2,1,1,6,87%(510/584),77%(224/290),0,1,0,0,0,0,15,16,18.9,88.0,8.1
2025,bTcZGal1,4,16.04.2025 19:00,Mirassol,Grêmio,4,1,Estádio José Maria de Campos Maia (Mirassol),4 147,3.00,2.90,2.50,1.49,1.01,41%,59%,11,16,6,6,5,2,1,3,2,7,84%(311/369),89%(467/525),2,4,0,0,0,1,12,16,25.6,71.0,13.3
2025,nD8EDoa6,4,16.04.2025 19:00,Sport,Red Bull Bragantino,0,1,Estádio Adelmar da Costa Carvalho (Recife),12 621,2.55,3.10,3.00,0.72,1.39,62%,38%,21,16,6,7,6,6,0,2,9,3,83%(398/479),78%(242/310),3,2,0,0,1,0,10,12,28.0,71.0,11.2
2025,0ImfQ3RE,4,16.04.2025 18:30,Botafogo,São Paulo,2,2,Estádio Olímpico Nilton Santos (Rio de Janeiro),12 014,1.83,3.40,4.75,1.37,0.99,57%,43%,23,14,8,4,2,6,3,2,9,4,88%(440/500),85%(340/400),0,4,0,0,0,0,11,4,23.9,85.0,5.4
2025,EaA6F7Ug,4,15.04.2025 21:30,Ceará,Vasco,2,1,Castelão (Fortaleza),22 693,2.25,3.10,3.50,2.14,1.13,36%,64%,11,11,2,3,2,0,3,1,1,2,81%(271/335),89%(549/617),3,4,0,0,0,1,14,12,26.5,83.0,5.6
2025,G4pOTck4,5,21.04.2025 20:00,Bahia,Ceará,1,0,Casa de Apostas Arena Fonte Nova (Salvador),28 047,1.80,3.70,4.50,1.69,1.21,65%,35%,13,10,4,2,2,3,3,1,3,4,90%(516/572),80%(243/304),2,4,0,0,0,0,14,18,26.9,80.0,13.6
2025,CIbbDx5N,5,20.04.2025 20:30,Red Bull Bragantino,Cruzeiro,1,0,Estádio Nabi Abi Chedid (Bragança Paulista),6 916,2.15,3.20,3.60,1.21,0.77,42%,58%,20,12,6,4,4,5,1,2,4,9,80%(279/349),84%(399/477),2,3,0,0,2,1,17,13,17.9,93.0,15.2
2025,ru2NBPTI,5,20.04.2025 18:30,Fluminense,Vitória,1,1,Maracanã (Rio de Janeiro),26 873,1.67,3.40,6.00,1.18,0.6,62%,38%,11,7,5,3,2,4,4,1,6,4,92%(598/652),87%(347/398),0,1,0,0,0,0,12,14,23.6,87.0,12.9
2025,xKYWRyKG,5,20.04.2025 18:30,Fortaleza,Palmeiras,1,2,Castelão (Fortaleza),23 439,4.10,3.20,1.95,1.2,1.0,52%,48%,13,6,5,4,2,4,2,2,8,2,83%(314/378),80%(289/361),1,1,0,0,0,0,12,13,26.3,86.0,6.6
2025,8lpU7GSp,5,20.04.2025 16:00,Atlético-MG,Botafogo,1,0,Arena MRV (Belo Horizonte),24 528,2.20,3.30,3.40,1.01,0.29,55%,45%,13,7,6,2,2,5,1,0,8,4,85%(341/402),81%(273/336),3,2,0,1,0,0,13,14,25.9,58.0,9.7
2025,Gj5kFbzB,5,20.04.2025 16:00,São Paulo,Santos,2,1,Estádio do MorumBIS (São Paulo),52 436,2.30,3.00,3.50,1.57,1.45,41%,59%,6,15,3,3,2,1,2,1,5,5,79%(256/324),85%(379/447),7,3,0,0,0,0,17,14,21.0,78.0,13.7
2025,ppxuQFlT,5,20.04.2025 11:00,Juventude,Mirassol,2,2,Estadio Alfredo Jaconi (Caxias do Sul),5 219,2.38,3.00,3.30,1.21,2.24,45%,55%,18,25,6,6,4,4,0,2,5,3,78%(265/341),82%(362/439),2,2,0,0,1,0,18,10,15.8,54.0,5.2
2025,OdSGVJKi,5,19.04.2025 21:00,Grêmio,Internacional,1,1,Arena do Grêmio (Porto Alegre),26 899,3.40,2.90,2.35,1.47,2.14,40%,60%,8,14,2,5,4,1,2,2,3,7,67%(188/282),81%(344/427),7,3,1,0,1,0,14,14,16.8,74.0,6.7
2025,8KIYItyn,5,19.04.2025 18:30,Vasco,Flamengo,0,0,São Januário (Rio de Janeiro),37 007,8.50,4.20,1.42,0.51,2.08,36%,64%,6,17,1,7,7,1,1,5,2,11,78%(238/306),90%(485/541),2,1,0,0,1,0,14,10,24.2,96.0,6.2
2025,UZ6sHK5b,5,19.04.2025 16:00,Corinthians,Sport,2,1,Neo Química Arena (São Paulo),44 996,1.75,3.40,5.25,2.16,0.39,58%,42%,17,10,4,2,1,2,3,0,5,4,86%(448/523),81%(289/359),3,2,0,0,1,1,11,12,22.8,73.0,8.9
2025,OjP6vF3M,6,27.04.2025 20:30,Santos,Red Bull Bragantino,1,2,Vila Belmiro (Santos),7 679,2.20,3.20,3.50,1.09,1.43,54%,46%,19,16,3,6,4,2,1,5,6,10,82%(317/386),83%(277/333),2,5,0,0,0,0,13,15,22.8,94.0,1.8
2025,Gl4oXWed,6,27.04.2025 18:30,Cruzeiro,Vasco,1,0,Mineirão (Belo Horizonte),15 398,2.20,2.90,3.75,1.01,0.81,43%,57%,11,15,4,6,6,3,1,1,4,8,81%(262/324),85%(363/426),0,0,0,0,0,0,18,12,24.5,66.0,3.6
2025,GQLbtyZ9,6,27.04.2025 18:30,Palmeiras,Bahia,0,1,Allianz Parque (São Paulo),29 033,1.53,4.10,6.25,1.45,0.56,50%,50%,21,11,2,5,4,2,0,1,6,4,84%(363/432),87%(392/451),1,2,0,0,0,1,12,16,23.3,71.0,3.1
2025,2sptgEIF,6,27.04.2025 18:30,Vitória,Grêmio,1,1,Barradão (Salvador),18 374,2.30,3.10,3.25,1.31,1.56,55%,45%,14,11,3,8,7,2,2,2,6,2,88%(387/441),84%(323/385),4,1,0,0,0,0,20,11,27.3,81.0,13.9
2025,4UIBKgCj,6,27.04.2025 16:00,Flamengo,Corinthians,4,0,Maracanã (Rio de Janeiro),67 501,1.45,4.00,7.50,2.12,0.21,54%,46%,17,8,6,2,2,2,4,0,10,3,92%(474/516),90%(393/439),2,1,0,0,2,0,14,12,25.6,76.0,13.8
2025,dO5crc4c,6,26.04.2025 21:00,Botafogo,Fluminense,2,0,Estádio Olímpico Nilton Santos (Rio de Janeiro),11 639,2.10,3.00,4.00,0.84,0.26,39%,61%,15,8,7,1,1,5,1,0,6,3,87%(344/395),89%(552/617),4,4,0,0,1,1,21,9,23.1,84.0,8.0
2025,UiUKoWAk,6,26.04.2025 20:00,Sport,Fortaleza,0,0,Estádio Adelmar da Costa Carvalho (Recife),13 515,2.00,3.30,4.00,1.47,0.67,58%,42%,16,10,8,1,1,8,4,0,6,6,84%(412/490),77%(272/355),0,4,0,1,0,1,11,9,27.4,74.0,11.1
2025,b9wkihmS,6,26.04.2025 18:30,Ceará,São Paulo,1,1,Castelão (Fortaleza),46 805,2.30,2.80,3.75,0.54,0.79,40%,60%,7,14,2,4,3,1,2,2,3,2,81%(237/294),88%(389/442),2,5,0,0,0,0,13,19,27.1,83.0,10.1
2025,8O0wZhRq,6,26.04.2025 18:30,Mirassol,Atlético-MG,2,2,Estádio José Maria de Campos Maia (Mirassol),4 966,3.30,3.00,2.38,1.73,1.73,38%,62%,20,17,6,6,4,4,3,2,9,7,75%(210/281),83%(387/466),4,2,0,0,0,0,11,5,27.6,64.0,14.4
2025,UToYfzl3,6,26.04.2025 16:00,Internacional,Juventude,3,1,Estádio José Pinheiro Borda (Porto Alegre),31 504,1.42,4.33,9.00,1.28,0.27,53%,47%,13,4,7,1,0,4,4,1,9,2,83%(327/394),83%(288/347),1,2,0,0,0,0,17,8,27.1,59.0,8.3
2025,hChob00C,7,05.05.2025 20:00,Juventude,Atlético-MG,0,1,Estadio Alfredo Jaconi (Caxias do Sul),7 486,3.40,3.20,2.25,0.72,1.28,45%,55%,13,26,6,7,6,6,1,1,3,5,73%(252/345),83%(350/424),2,2,0,0,0,0,12,16,18.5,69.0,9.3
2025,6eU3oNG6,7,05.05.2025 19:00,Red Bull Bragantino,Mirassol,1,0,,6 892,1.80,3.30,5.00,0.7,0.51,53%,47%,15,12,4,3,3,3,1,0,4,4,87%(441/509),81%(363/446),2,3,0,0,1,0,8,12,19.0,70.0,12.2
2025,ChXBq1oJ,7,04.05.2025 18:30,Cruzeiro,Flamengo,2,1,Mineirão (Belo Horizonte),52 792,4.75,3.20,1.85,1.21,0.18,41%,59%,17,6,11,4,3,9,3,1,6,5,81%(278/344),87%(446/514),4,2,0,0,1,0,18,9,19.8,63.0,11.0
2025,hlAb74wQ,7,04.05.2025 16:00,Grêmio,Santos,1,0,Arena do Grêmio (Porto Alegre),26 826,2.25,3.10,3.40,0.62,0.47,45%,55%,8,13,3,1,1,2,2,1,3,6,80%(285/356),86%(370/429),3,3,0,0,0,1,10,19,26.1,56.0,8.1
2025,rFKE7DX8,7,04.05.2025 16:00,Vasco,Palmeiras,0,1,Estádio Nacional Mané Garrincha (Brasília),30 318,7.00,3.50,1.57,0.69,1.19,52%,48%,13,16,5,2,1,5,2,3,7,11,87%(356/407),85%(321/377),2,0,0,0,0,0,11,8,25.0,42.0,10.1
2025,OW0U1r1m,7,03.05.2025 21:00,Bahia,Botafogo,1,0,Casa de Apostas Arena Fonte Nova (Salvador),37 094,1.95,3.40,4.00,1.59,1.28,48%,52%,9,16,2,4,4,1,4,2,3,3,85%(361/425),85%(387/455),3,4,0,0,1,0,11,8,24.5,88.0,22.7
2025,Kbfw0MVa,7,03.05.2025 18:30,Ceará,Vitória,1,0,Castelão (Fortaleza),14 918,2.25,2.80,3.90,1.17,0.92,50%,50%,18,12,8,3,3,7,2,2,3,3,78%(262/336),82%(271/330),0,4,0,0,1,0,15,31,27.1,78.0,9.9
2025,xGxmk5Hs,7,03.05.2025 18:30,Corinthians,Internacional,4,2,Neo Química Arena (São Paulo),44 569,2.60,2.90,3.00,4.36,1.04,65%,35%,22,8,9,4,2,5,6,2,3,7,90%(510/569),77%(239/310),3,3,0,1,2,0,11,13,20.0,75.0,5.9
2025,j7ITqAu2,7,03.05.2025 18:30,Fluminense,Sport,2,1,Maracanã (Rio de Janeiro),16 988,1.75,3.50,5.00,1.91,1.07,63%,37%,20,11,8,5,4,6,4,2,10,6,84%(457/543),75%(243/326),1,5,0,0,0,1,12,13,22.7,74.0,12.0
2025,ATzemqnf,7,02.05.2025 21:30,São Paulo,Fortaleza,0,0,Estádio do MorumBIS (São Paulo),39 502,1.85,3.10,5.00,1.72,0.89,55%,45%,14,17,4,1,1,4,3,0,5,13,89%(357/403),81%(264/326),2,2,0,0,0,0,15,19,16.1,95.0,4.9
2025,WIuDCaF5,8,12.05.2025 20:00,Santos,Ceará,0,0,Allianz Parque (São Paulo),35 240,2.40,3.00,3.25,0.79,0.6,67%,33%,14,13,1,6,6,1,0,1,9,6,82%(398/483),77%(187/242),1,2,0,0,0,0,11,21,16.9,91.0,8.0
